"","id","Season","lower_team","higher_team","EM_diff","adj_off_diff","adj_def_diff","adj_tempo_diff","lower_team_court_adv","Spread","predicted_spreads"
"1135","2021_1211_1397",2021,1211,1397,15.43,17.1,1.7,7.5,1,-6.08289861679077,-6.08289861679077
"1136","2021_1211_1400",2021,1211,1400,15.94,12.1,-3.8,5.59999999999999,1,-6.43717908859253,-6.43717908859253
"1137","2021_1211_1403",2021,1211,1403,15.57,13.6,-2,9.39999999999999,1,-8.19258117675781,-8.19258117675781
"1138","2021_1211_1411",2021,1211,1411,42.61,27,-15.6,2.8,1,-27.3010883331299,-27.3010883331299
"1139","2021_1211_1417",2021,1211,1417,20.65,12.5,-8.09999999999999,10.1,1,-8.45405864715576,-8.45405864715576
"1140","2021_1211_1422",2021,1211,1422,28.34,21.8,-6.5,6.3,1,-11.8988008499146,-11.8988008499146
"1141","2021_1211_1425",2021,1211,1425,14.34,13.1,-1.2,7.5,1,-5.28113889694214,-5.28113889694214
"1142","2021_1211_1429",2021,1211,1429,20.07,20.2,0.200000000000003,5.89999999999999,1,-8.82547092437744,-8.82547092437744
"1143","2021_1211_1433",2021,1211,1433,20.5,20.4,-0.0999999999999943,5,1,-8.9208345413208,-8.9208345413208
"1144","2021_1211_1437",2021,1211,1437,13.93,7.3,-6.5,9.7,1,-8.1707820892334,-8.1707820892334
"1145","2021_1211_1438",2021,1211,1438,13.9,10.3,-3.59999999999999,14.7,1,-9.17352771759033,-9.17352771759033
"1146","2021_1211_1439",2021,1211,1439,21.32,15.9,-5.40000000000001,8.7,1,-7.87941217422485,-7.87941217422485
"1147","2021_1211_1452",2021,1211,1452,16.16,9.8,-6.3,5.2,1,-7.0903434753418,-7.0903434753418
"1148","2021_1211_1455",2021,1211,1455,24.97,15.9,-9,7.2,1,-8.33986663818359,-8.33986663818359
"1149","2021_1211_1457",2021,1211,1457,27.57,20.8,-6.7,1.2,1,-13.8858489990234,-13.8858489990234
"1150","2021_1211_1458",2021,1211,1458,13.92,13.4,-0.400000000000006,9.89999999999999,1,-9.47758674621582,-9.47758674621582
"1151","2021_1213_1216",2021,1213,1216,9.69,6.10000000000001,-3.59999999999999,-1.3,1,-2.96377992630005,-2.96377992630005
"1152","2021_1213_1222",2021,1213,1222,-21.89,-15.3,6.60000000000001,0.5,1,12.3684720993042,12.3684720993042
"1153","2021_1213_1228",2021,1213,1228,-23.61,-15.3,8.3,-5.3,1,12.1655521392822,12.1655521392822
"1154","2021_1213_1233",2021,1213,1233,7.98,3.3,-4.8,-2.89999999999999,1,-1.50380373001099,-1.50380373001099
"1155","2021_1213_1234",2021,1213,1234,-21.9,-19.8,2,-4.59999999999999,1,13.233434677124,14.5
"1156","2021_1213_1242",2021,1213,1242,-14.09,-6,8.10000000000001,-2.89999999999999,1,12.1573314666748,12.1573314666748
"1157","2021_1213_1251",2021,1213,1251,-1.43,-6.5,-5.09999999999999,2.3,1,3.61453318595886,3.61453318595886
"1158","2021_1213_1260",2021,1213,1260,-16.79,-6.8,10,1.2,1,7.44919967651367,7.44919967651367
"1159","2021_1213_1261",2021,1213,1261,-12.67,-16.2,-3.5,-5.3,1,4.6751446723938,4.6751446723938
"1160","2021_1213_1268",2021,1213,1268,-11.73,-7.3,4.40000000000001,0.100000000000009,1,6.34563016891479,6.34563016891479
"1161","2021_1213_1276",2021,1213,1276,-23.75,-15.8,8,-1.39999999999999,1,12.7386274337769,12.7386274337769
"1162","2021_1213_1277",2021,1213,1277,-7,-3.3,3.60000000000001,-3.19999999999999,1,6.32005405426025,6.32005405426025
"1163","2021_1213_1281",2021,1213,1281,-8.22,-6.59999999999999,1.60000000000001,-3.3,1,7.4106297492981,7.4106297492981
"1164","2021_1213_1287",2021,1213,1287,3.02,3.40000000000001,0.400000000000006,-0.199999999999989,1,1.39036917686462,1.39036917686462
"1165","2021_1213_1291",2021,1213,1291,11.96,8.2,-3.8,3.2,1,-3.78812265396118,-3.78812265396118
"1166","2021_1213_1313",2021,1213,1313,10.67,3,-7.7,-2.3,1,-2.82555770874023,-2.82555770874023
"1167","2021_1213_1314",2021,1213,1314,-13.13,-6.5,6.60000000000001,-6.39999999999999,1,9.30052089691162,9.30052089691162
"1168","2021_1213_1317",2021,1213,1317,-4.79,-1.7,3,2.3,1,5.76558351516724,5.76558351516724
"1169","2021_1213_1325",2021,1213,1325,-3.83,-9.2,-5.39999999999999,-3.89999999999999,1,1.24867641925812,1.24867641925812
"1170","2021_1213_1326",2021,1213,1326,-18.42,-18.6,-0.200000000000003,-1.69999999999999,1,10.5223922729492,10.5223922729492
"1171","2021_1213_1328",2021,1213,1328,-9.7,-7.8,1.90000000000001,-2.3,1,8.27522373199463,8.27522373199463
"1172","2021_1213_1329",2021,1213,1329,-11.82,-6.39999999999999,5.40000000000001,-6.5,1,8.90868759155273,8.90868759155273
"1173","2021_1213_1331",2021,1213,1331,5.78,-5,-10.8,-6.39999999999999,1,-1.78643310070038,-1.78643310070038
"1174","2021_1213_1332",2021,1213,1332,-10.7,-10.8,-0.0999999999999943,-1.8,1,7.96663761138916,7.96663761138916
"1175","2021_1213_1333",2021,1213,1333,-3.19,-5.7,-2.5,0,1,4.69040060043335,4.69040060043335
"1176","2021_1213_1345",2021,1213,1345,-15.27,-10,5.3,-1.09999999999999,1,11.6485195159912,11.6485195159912
"1177","2021_1213_1353",2021,1213,1353,-11.15,-5,6.10000000000001,-2.39999999999999,1,8.64279460906982,8.64279460906982
"1178","2021_1213_1361",2021,1213,1361,-14.28,-7.09999999999999,7.10000000000001,-0.699999999999989,1,11.2216243743896,11.2216243743896
"1179","2021_1213_1364",2021,1213,1364,-5.23,-5.59999999999999,-0.399999999999991,-0.699999999999989,1,5.82379484176636,5.82379484176636
"1180","2021_1213_1382",2021,1213,1382,-14.01,-7.8,6.2,0.200000000000003,1,11.4475812911987,11.4475812911987
"1181","2021_1213_1393",2021,1213,1393,-9.26,-10.2,-1,-3.8,1,4.02507972717285,4.02507972717285
"1182","2021_1213_1397",2021,1213,1397,-14.15,-5.2,8.90000000000001,-1.89999999999999,1,12.503981590271,12.503981590271
"1183","2021_1213_1400",2021,1213,1400,-13.64,-10.2,3.40000000000001,-3.8,1,7.54818773269653,7.54818773269653
"1184","2021_1213_1403",2021,1213,1403,-14.01,-8.7,5.2,0,1,12.6436977386475,12.6436977386475
"1185","2021_1213_1411",2021,1213,1411,13.03,4.7,-8.39999999999999,-6.59999999999999,1,-3.92024278640747,-3.92024278640747
"1186","2021_1213_1417",2021,1213,1417,-8.93,-9.8,-0.899999999999991,0.700000000000003,1,7.75809669494629,7.75809669494629
"1187","2021_1213_1422",2021,1213,1422,-1.24,-0.5,0.700000000000003,-3.09999999999999,1,3.76065254211426,3.76065254211426
"1188","2021_1213_1425",2021,1213,1425,-15.24,-9.2,6,-1.89999999999999,1,12.8404788970947,12.8404788970947
"1189","2021_1213_1429",2021,1213,1429,-9.51,-2.09999999999999,7.40000000000001,-3.5,1,9.13033199310303,9.13033199310303
"1190","2021_1213_1433",2021,1213,1433,-9.08,-1.89999999999999,7.10000000000001,-4.39999999999999,1,8.90297317504883,8.90297317504883
"1191","2021_1213_1437",2021,1213,1437,-15.65,-15,0.700000000000003,0.300000000000011,1,12.8884611129761,12.8884611129761
"1192","2021_1213_1438",2021,1213,1438,-15.68,-12,3.60000000000001,5.3,1,12.6160478591919,12.6160478591919
"1193","2021_1213_1439",2021,1213,1439,-8.26,-6.39999999999999,1.8,-0.699999999999989,1,7.97639560699463,7.97639560699463
"1194","2021_1213_1452",2021,1213,1452,-13.42,-12.5,0.900000000000006,-4.19999999999999,1,9.89297866821289,9.89297866821289
"1195","2021_1213_1455",2021,1213,1455,-4.61,-6.39999999999999,-1.8,-2.19999999999999,1,6.39575958251953,6.39575958251953
"1196","2021_1213_1457",2021,1213,1457,-2.01,-1.5,0.5,-8.19999999999999,1,4.24153470993042,4.24153470993042
"1197","2021_1213_1458",2021,1213,1458,-15.66,-8.89999999999999,6.8,0.5,1,13.0862731933594,13.0862731933594
"1198","2021_1216_1222",2021,1216,1222,-31.58,-21.4,10.2,1.8,1,17.4640979766846,17.4640979766846
"1199","2021_1216_1228",2021,1216,1228,-33.3,-21.4,11.9,-4,1,24.1530647277832,24.1530647277832
"1200","2021_1216_1233",2021,1216,1233,-1.71,-2.80000000000001,-1.2,-1.59999999999999,1,3.72062301635742,3.72062301635742
"1201","2021_1216_1234",2021,1216,1234,-31.59,-25.9,5.59999999999999,-3.3,1,22.7775821685791,22.7775821685791
"1202","2021_1216_1242",2021,1216,1242,-23.78,-12.1,11.7,-1.59999999999999,1,9.96249103546143,9.96249103546143
"1203","2021_1216_1251",2021,1216,1251,-11.12,-12.6,-1.5,3.6,1,8.62528419494629,8.62528419494629
"1204","2021_1216_1260",2021,1216,1260,-26.48,-12.9,13.6,2.5,1,16.8806495666504,16.8806495666504
"1205","2021_1216_1261",2021,1216,1261,-22.36,-22.3,0.0999999999999943,-4,1,15.0844097137451,15.0844097137451
"1206","2021_1216_1268",2021,1216,1268,-21.42,-13.4,8,1.40000000000001,1,10.82594871521,10.82594871521
"1207","2021_1216_1276",2021,1216,1276,-33.44,-21.9,11.6,-0.0999999999999943,1,25.5677547454834,25.5677547454834
"1208","2021_1216_1277",2021,1216,1277,-16.69,-9.40000000000001,7.2,-1.89999999999999,1,9.39005947113037,9.39005947113037
"1209","2021_1216_1281",2021,1216,1281,-17.91,-12.7,5.2,-2,1,10.8344678878784,10.8344678878784
"1210","2021_1216_1287",2021,1216,1287,-6.67,-2.7,4,1.10000000000001,1,7.19094181060791,7.19094181060791
"1211","2021_1216_1291",2021,1216,1291,2.27,2.09999999999999,-0.200000000000003,4.5,1,1.6029748916626,1.6029748916626
"1212","2021_1216_1313",2021,1216,1313,0.98,-3.10000000000001,-4.10000000000001,-1,1,2.19434142112732,2.19434142112732
"1213","2021_1216_1314",2021,1216,1314,-22.82,-12.6,10.2,-5.09999999999999,1,13.4376859664917,13.4376859664917
"1214","2021_1216_1317",2021,1216,1317,-14.48,-7.80000000000001,6.59999999999999,3.6,1,11.1506071090698,11.1506071090698
"1215","2021_1216_1325",2021,1216,1325,-13.52,-15.3,-1.8,-2.59999999999999,1,7.85426330566406,7.85426330566406
"1216","2021_1216_1326",2021,1216,1326,-28.11,-24.7,3.39999999999999,-0.399999999999991,1,21.8280487060547,21.8280487060547
"1217","2021_1216_1328",2021,1216,1328,-19.39,-13.9,5.5,-1,1,10.1675643920898,10.1675643920898
"1218","2021_1216_1329",2021,1216,1329,-21.51,-12.5,9,-5.2,1,12.4203433990479,12.4203433990479
"1219","2021_1216_1331",2021,1216,1331,-3.91,-11.1,-7.2,-5.09999999999999,1,1.47265732288361,1.47265732288361
"1220","2021_1216_1332",2021,1216,1332,-20.39,-16.9,3.5,-0.5,1,11.2436685562134,11.2436685562134
"1221","2021_1216_1333",2021,1216,1333,-12.88,-11.8,1.09999999999999,1.3,1,8.88973617553711,8.88973617553711
"1222","2021_1216_1345",2021,1216,1345,-24.96,-16.1,8.89999999999999,0.200000000000003,1,12.9112825393677,12.9112825393677
"1223","2021_1216_1353",2021,1216,1353,-20.84,-11.1,9.7,-1.09999999999999,1,11.4477615356445,11.4477615356445
"1224","2021_1216_1361",2021,1216,1361,-23.97,-13.2,10.7,0.600000000000009,1,12.1721162796021,12.1721162796021
"1225","2021_1216_1364",2021,1216,1364,-14.92,-11.7,3.2,0.600000000000009,1,11.6416339874268,11.6416339874268
"1226","2021_1216_1382",2021,1216,1382,-23.7,-13.9,9.8,1.5,1,12.6235008239746,12.6235008239746
"1227","2021_1216_1393",2021,1216,1393,-18.95,-16.3,2.59999999999999,-2.5,1,10.9294738769531,10.9294738769531
"1228","2021_1216_1397",2021,1216,1397,-23.84,-11.3,12.5,-0.599999999999994,1,13.3690433502197,13.3690433502197
"1229","2021_1216_1400",2021,1216,1400,-23.33,-16.3,7,-2.5,1,13.6831588745117,13.6831588745117
"1230","2021_1216_1403",2021,1216,1403,-23.7,-14.8,8.8,1.3,1,12.5203819274902,12.5203819274902
"1231","2021_1216_1411",2021,1216,1411,3.34,-1.40000000000001,-4.8,-5.3,1,0.777115046977997,0.777115046977997
"1232","2021_1216_1417",2021,1216,1417,-18.62,-15.9,2.7,2,1,10.6104307174683,10.6104307174683
"1233","2021_1216_1422",2021,1216,1422,-10.93,-6.60000000000001,4.3,-1.8,1,8.16563320159912,8.16563320159912
"1234","2021_1216_1425",2021,1216,1425,-24.93,-15.3,9.59999999999999,-0.599999999999994,1,14.0501317977905,14.0501317977905
"1235","2021_1216_1429",2021,1216,1429,-19.2,-8.2,11,-2.2,1,11.0469017028809,11.0469017028809
"1236","2021_1216_1433",2021,1216,1433,-18.77,-8,10.7,-3.09999999999999,1,11.0469017028809,11.0469017028809
"1237","2021_1216_1437",2021,1216,1437,-25.34,-21.1,4.3,1.60000000000001,1,16.1117916107178,16.1117916107178
"1238","2021_1216_1438",2021,1216,1438,-25.37,-18.1,7.2,6.6,1,14.718825340271,14.718825340271
"1239","2021_1216_1439",2021,1216,1439,-17.95,-12.5,5.39999999999999,0.600000000000009,1,10.4751634597778,10.4751634597778
"1240","2021_1216_1452",2021,1216,1452,-23.11,-18.6,4.5,-2.89999999999999,1,14.6496305465698,14.6496305465698
"1241","2021_1216_1455",2021,1216,1455,-14.3,-12.5,1.8,-0.899999999999991,1,13.7570219039917,13.7570219039917
"1242","2021_1216_1457",2021,1216,1457,-11.7,-7.60000000000001,4.09999999999999,-6.89999999999999,1,7.60669231414795,7.60669231414795
"1243","2021_1216_1458",2021,1216,1458,-25.35,-15,10.4,1.8,1,14.9695062637329,14.9695062637329
"1244","2021_1222_1228",2021,1222,1228,-1.72,0,1.69999999999999,-5.8,1,3.69177055358887,3.69177055358887
"1245","2021_1222_1233",2021,1222,1233,29.87,18.6,-11.4,-3.39999999999999,1,-14.1625232696533,-14.1625232696533
"1246","2021_1222_1234",2021,1222,1234,-0.0100000000000016,-4.5,-4.60000000000001,-5.09999999999999,1,3.47780752182007,3.47780752182007
"1247","2021_1222_1242",2021,1222,1242,7.8,9.3,1.5,-3.39999999999999,1,-1.60411763191223,-1.60411763191223
"1248","2021_1222_1251",2021,1222,1251,20.46,8.8,-11.7,1.8,1,-10.1882572174072,-10.1882572174072
"1249","2021_1222_1260",2021,1222,1260,5.1,8.5,3.39999999999999,0.700000000000003,1,-0.0190993249416351,-0.0190993249416351
"1250","2021_1222_1261",2021,1222,1261,9.22,-0.900000000000006,-10.1,-5.8,1,-1.44576752185822,-1.44576752185822
"1251","2021_1222_1268",2021,1222,1268,10.16,8,-2.2,-0.399999999999991,1,-2.7703583240509,-2.7703583240509
"1252","2021_1222_1276",2021,1222,1276,-1.86,-0.5,1.39999999999999,-1.89999999999999,1,3.69263625144958,3.69263625144958
"1253","2021_1222_1277",2021,1222,1277,14.89,12,-3,-3.69999999999999,1,-5.36545038223267,-5.36545038223267
"1254","2021_1222_1281",2021,1222,1281,13.67,8.7,-5,-3.8,1,-5.01284599304199,-5.01284599304199
"1255","2021_1222_1287",2021,1222,1287,24.91,18.7,-6.2,-0.699999999999989,1,-10.0958595275879,-10.0958595275879
"1256","2021_1222_1291",2021,1222,1291,33.85,23.5,-10.4,2.7,1,-19.1741313934326,-19.1741313934326
"1257","2021_1222_1313",2021,1222,1313,32.56,18.3,-14.3,-2.8,1,-16.4292335510254,-16.4292335510254
"1258","2021_1222_1314",2021,1222,1314,8.76,8.8,0,-6.89999999999999,1,-3.26830363273621,-3.26830363273621
"1259","2021_1222_1317",2021,1222,1317,17.1,13.6,-3.60000000000001,1.8,1,-7.41417932510376,-7.41417932510376
"1260","2021_1222_1325",2021,1222,1325,18.06,6.09999999999999,-12,-4.39999999999999,1,-8.54922485351562,-8.54922485351562
"1261","2021_1222_1326",2021,1222,1326,3.47,-3.3,-6.80000000000001,-2.19999999999999,1,1.23484814167023,1.23484814167023
"1262","2021_1222_1328",2021,1222,1328,12.19,7.5,-4.7,-2.8,1,-4.23708391189575,-4.23708391189575
"1263","2021_1222_1329",2021,1222,1329,10.07,8.90000000000001,-1.2,-7,1,-3.36830258369446,-3.36830258369446
"1264","2021_1222_1331",2021,1222,1331,27.67,10.3,-17.4,-6.89999999999999,1,-15.2048454284668,-15.2048454284668
"1265","2021_1222_1332",2021,1222,1332,11.19,4.5,-6.7,-2.3,1,-3.05413484573364,-3.05413484573364
"1266","2021_1222_1333",2021,1222,1333,18.7,9.59999999999999,-9.10000000000001,-0.5,1,-11.1497116088867,-11.1497116088867
"1267","2021_1222_1345",2021,1222,1345,6.62,5.3,-1.30000000000001,-1.59999999999999,1,-0.961237251758575,-0.961237251758575
"1268","2021_1222_1353",2021,1222,1353,10.74,10.3,-0.5,-2.89999999999999,1,-2.90049982070923,-2.90049982070923
"1269","2021_1222_1361",2021,1222,1361,7.61,8.2,0.5,-1.19999999999999,1,-1.58522510528564,-1.58522510528564
"1270","2021_1222_1364",2021,1222,1364,16.66,9.7,-7,-1.19999999999999,1,-6.16883945465088,-6.16883945465088
"1271","2021_1222_1382",2021,1222,1382,7.88,7.5,-0.400000000000006,-0.299999999999997,1,-1.39650321006775,-1.39650321006775
"1272","2021_1222_1393",2021,1222,1393,12.63,5.09999999999999,-7.60000000000001,-4.3,1,-4.12350749969482,-4.12350749969482
"1273","2021_1222_1397",2021,1222,1397,7.74,10.1,2.3,-2.39999999999999,1,-1.44565105438232,-1.44565105438232
"1274","2021_1222_1400",2021,1222,1400,8.25,5.09999999999999,-3.2,-4.3,1,-1.75591683387756,-1.75591683387756
"1275","2021_1222_1403",2021,1222,1403,7.88,6.59999999999999,-1.40000000000001,-0.5,1,-1.2013213634491,-1.2013213634491
"1276","2021_1222_1411",2021,1222,1411,34.92,20,-15,-7.09999999999999,1,-8.16157627105713,-8.16157627105713
"1277","2021_1222_1417",2021,1222,1417,12.96,5.5,-7.5,0.200000000000003,1,-3.76537775993347,-3.76537775993347
"1278","2021_1222_1422",2021,1222,1422,20.65,14.8,-5.90000000000001,-3.59999999999999,1,-8.71445941925049,-8.71445941925049
"1279","2021_1222_1425",2021,1222,1425,6.65,6.09999999999999,-0.600000000000009,-2.39999999999999,1,-1.00277423858643,-1.00277423858643
"1280","2021_1222_1429",2021,1222,1429,12.38,13.2,0.799999999999997,-4,1,-3.6903715133667,-3.6903715133667
"1281","2021_1222_1433",2021,1222,1433,12.81,13.4,0.5,-4.89999999999999,1,-3.6903715133667,-3.6903715133667
"1282","2021_1222_1437",2021,1222,1437,6.24,0.299999999999997,-5.90000000000001,-0.199999999999989,1,-1.13312959671021,-1.13312959671021
"1283","2021_1222_1438",2021,1222,1438,6.21,3.3,-3,4.8,1,-1.41835856437683,-1.41835856437683
"1284","2021_1222_1439",2021,1222,1439,13.63,8.90000000000001,-4.80000000000001,-1.19999999999999,1,-4.89266633987427,-4.89266633987427
"1285","2021_1222_1452",2021,1222,1452,8.47,2.8,-5.7,-4.69999999999999,1,-1.95292782783508,-1.95292782783508
"1286","2021_1222_1455",2021,1222,1455,17.28,8.90000000000001,-8.40000000000001,-2.69999999999999,1,-6.50937843322754,-6.50937843322754
"1287","2021_1222_1457",2021,1222,1457,19.88,13.8,-6.10000000000001,-8.69999999999999,1,-9.92772674560547,-9.92772674560547
"1288","2021_1222_1458",2021,1222,1458,6.23,6.40000000000001,0.199999999999989,0,1,-1.01236867904663,-1.01236867904663
"1289","2021_1228_1233",2021,1228,1233,31.59,18.6,-13.1,2.40000000000001,1,-15.945837020874,-15.945837020874
"1290","2021_1228_1234",2021,1228,1234,1.71,-4.5,-6.3,0.700000000000003,1,2.49183464050293,2.49183464050293
"1291","2021_1228_1242",2021,1228,1242,9.52,9.3,-0.199999999999989,2.40000000000001,1,-2.86388778686523,-2.86388778686523
"1292","2021_1228_1251",2021,1228,1251,22.18,8.8,-13.4,7.6,1,-9.86624336242676,-9.86624336242676
"1293","2021_1228_1260",2021,1228,1260,6.82,8.5,1.7,6.5,1,-1.62787985801697,-1.62787985801697
"1294","2021_1228_1261",2021,1228,1261,10.94,-0.900000000000006,-11.8,0,1,-3.01258134841919,-3.01258134841919
"1295","2021_1228_1268",2021,1228,1268,11.88,8,-3.89999999999999,5.40000000000001,1,-4.07196044921875,-4.07196044921875
"1296","2021_1228_1276",2021,1228,1276,-0.140000000000001,-0.5,-0.299999999999997,3.90000000000001,1,3.20265102386475,3.20265102386475
"1297","2021_1228_1277",2021,1228,1277,16.61,12,-4.69999999999999,2.10000000000001,1,-6.44934797286987,-6.44934797286987
"1298","2021_1228_1281",2021,1228,1281,15.39,8.7,-6.69999999999999,2,1,-5.55556869506836,-5.55556869506836
"1299","2021_1228_1287",2021,1228,1287,26.63,18.7,-7.89999999999999,5.10000000000001,1,-10.7128381729126,-10.7128381729126
"1300","2021_1228_1291",2021,1228,1291,35.57,23.5,-12.1,8.5,1,-16.7024917602539,-16.7024917602539
"1301","2021_1228_1313",2021,1228,1313,34.28,18.3,-16,3,1,-16.5056304931641,-16.5056304931641
"1302","2021_1228_1314",2021,1228,1314,10.48,8.8,-1.69999999999999,-1.09999999999999,1,-2.94018793106079,-2.94018793106079
"1303","2021_1228_1317",2021,1228,1317,18.82,13.6,-5.3,7.6,1,-8.53100299835205,-8.53100299835205
"1304","2021_1228_1325",2021,1228,1325,19.78,6.09999999999999,-13.7,1.40000000000001,1,-10.27952003479,-10.27952003479
"1305","2021_1228_1326",2021,1228,1326,5.19,-3.3,-8.5,3.60000000000001,1,0.0614737682044506,0.0614737682044506
"1306","2021_1228_1328",2021,1228,1328,13.91,7.5,-6.39999999999999,3,1,-5.53337097167969,-5.53337097167969
"1307","2021_1228_1329",2021,1228,1329,11.79,8.90000000000001,-2.89999999999999,-1.2,1,-3.93980884552002,-3.93980884552002
"1308","2021_1228_1331",2021,1228,1331,29.39,10.3,-19.1,-1.09999999999999,1,-15.4699230194092,-15.4699230194092
"1309","2021_1228_1332",2021,1228,1332,12.91,4.5,-8.39999999999999,3.5,1,-4.16305637359619,-4.16305637359619
"1310","2021_1228_1333",2021,1228,1333,20.42,9.59999999999999,-10.8,5.3,1,-10.1378059387207,-10.1378059387207
"1311","2021_1228_1345",2021,1228,1345,8.34,5.3,-3,4.2,1,-2.09038805961609,-2.09038805961609
"1312","2021_1228_1353",2021,1228,1353,12.46,10.3,-2.19999999999999,2.90000000000001,1,-3.90499114990234,-3.90499114990234
"1313","2021_1228_1361",2021,1228,1361,9.33,8.2,-1.19999999999999,4.60000000000001,1,-2.76380324363708,-2.76380324363708
"1314","2021_1228_1364",2021,1228,1364,18.38,9.7,-8.69999999999999,4.60000000000001,1,-8.81383991241455,-8.81383991241455
"1315","2021_1228_1382",2021,1228,1382,9.6,7.5,-2.09999999999999,5.5,1,-2.96077418327332,-2.96077418327332
"1316","2021_1228_1393",2021,1228,1393,14.35,5.09999999999999,-9.3,1.5,1,-5.07086515426636,-5.07086515426636
"1317","2021_1228_1397",2021,1228,1397,9.46,10.1,0.600000000000009,3.40000000000001,1,-2.68174839019775,-2.68174839019775
"1318","2021_1228_1400",2021,1228,1400,9.97,5.09999999999999,-4.89999999999999,1.5,1,-2.81065034866333,-2.81065034866333
"1319","2021_1228_1403",2021,1228,1403,9.6,6.59999999999999,-3.09999999999999,5.3,1,-3.0593786239624,-3.0593786239624
"1320","2021_1228_1411",2021,1228,1411,36.64,20,-16.7,-1.3,1,-13.4579086303711,-13.4579086303711
"1321","2021_1228_1417",2021,1228,1417,14.68,5.5,-9.19999999999999,6,1,-5.27576303482056,-5.27576303482056
"1322","2021_1228_1422",2021,1228,1422,22.37,14.8,-7.59999999999999,2.2,1,-10.807710647583,-10.807710647583
"1323","2021_1228_1425",2021,1228,1425,8.37,6.09999999999999,-2.3,3.40000000000001,1,-1.6916663646698,-1.6916663646698
"1324","2021_1228_1429",2021,1228,1429,14.1,13.2,-0.899999999999991,1.8,1,-4.69304227828979,-4.69304227828979
"1325","2021_1228_1433",2021,1228,1433,14.53,13.4,-1.19999999999999,0.900000000000006,1,-4.69304227828979,-4.69304227828979
"1326","2021_1228_1437",2021,1228,1437,7.96,0.299999999999997,-7.59999999999999,5.60000000000001,1,-1.71736526489258,-1.71736526489258
"1327","2021_1228_1438",2021,1228,1438,7.93,3.3,-4.69999999999999,10.6,1,-2.30598640441895,-2.30598640441895
"1328","2021_1228_1439",2021,1228,1439,15.35,8.90000000000001,-6.5,4.60000000000001,1,-5.88574171066284,-5.88574171066284
"1329","2021_1228_1452",2021,1228,1452,10.19,2.8,-7.39999999999999,1.10000000000001,1,-2.94327592849731,-2.94327592849731
"1330","2021_1228_1455",2021,1228,1455,19,8.90000000000001,-10.1,3.10000000000001,1,-6.40510892868042,-6.40510892868042
"1331","2021_1228_1457",2021,1228,1457,21.6,13.8,-7.8,-2.89999999999999,1,-7.48299837112427,-7.48299837112427
"1332","2021_1228_1458",2021,1228,1458,7.95,6.40000000000001,-1.5,5.8,1,-1.47507452964783,-1.47507452964783
"1333","2021_1233_1234",2021,1233,1234,-29.88,-23.1,6.8,-1.7,1,20.6486110687256,20.6486110687256
"1334","2021_1233_1242",2021,1233,1242,-22.07,-9.3,12.9,0,1,13.8635778427124,13.8635778427124
"1335","2021_1233_1251",2021,1233,1251,-9.41,-9.8,-0.299999999999997,5.2,1,7.49833917617798,7.49833917617798
"1336","2021_1233_1260",2021,1233,1260,-24.77,-10.1,14.8,4.09999999999999,1,14.8582897186279,14.8582897186279
"1337","2021_1233_1261",2021,1233,1261,-20.65,-19.5,1.3,-2.40000000000001,1,14.7613554000854,14.7613554000854
"1338","2021_1233_1268",2021,1233,1268,-19.71,-10.6,9.2,3,1,13.1072988510132,13.1072988510132
"1339","2021_1233_1276",2021,1233,1276,-31.73,-19.1,12.8,1.5,1,23.351224899292,23.351224899292
"1340","2021_1233_1277",2021,1233,1277,-14.98,-6.59999999999999,8.40000000000001,-0.299999999999997,1,11.3930597305298,11.3930597305298
"1341","2021_1233_1281",2021,1233,1281,-16.2,-9.89999999999999,6.40000000000001,-0.400000000000006,1,11.2979326248169,11.2979326248169
"1342","2021_1233_1287",2021,1233,1287,-4.96,0.100000000000009,5.2,2.7,1,5.72319221496582,5.72319221496582
"1343","2021_1233_1291",2021,1233,1291,3.98,4.90000000000001,1,6.09999999999999,1,1.45810985565186,1.45810985565186
"1344","2021_1233_1313",2021,1233,1313,2.69,-0.299999999999997,-2.90000000000001,0.599999999999994,1,1.7588849067688,1.7588849067688
"1345","2021_1233_1314",2021,1233,1314,-21.11,-9.8,11.4,-3.5,1,15.8040523529053,15.8040523529053
"1346","2021_1233_1317",2021,1233,1317,-12.77,-5,7.8,5.2,1,8.46614551544189,8.46614551544189
"1347","2021_1233_1325",2021,1233,1325,-11.81,-12.5,-0.599999999999994,-1,1,8.80088710784912,8.80088710784912
"1348","2021_1233_1326",2021,1233,1326,-26.4,-21.9,4.59999999999999,1.2,1,22.2371482849121,22.2371482849121
"1349","2021_1233_1328",2021,1233,1328,-17.68,-11.1,6.7,0.599999999999994,1,12.1545743942261,12.1545743942261
"1350","2021_1233_1329",2021,1233,1329,-19.8,-9.69999999999999,10.2,-3.60000000000001,1,13.9027833938599,13.9027833938599
"1351","2021_1233_1331",2021,1233,1331,-2.2,-8.3,-6,-3.5,1,2.69860887527466,2.69860887527466
"1352","2021_1233_1332",2021,1233,1332,-18.68,-14.1,4.7,1.09999999999999,1,12.3737440109253,12.3737440109253
"1353","2021_1233_1333",2021,1233,1333,-11.17,-9,2.3,2.89999999999999,1,7.94937467575073,7.94937467575073
"1354","2021_1233_1345",2021,1233,1345,-23.25,-13.3,10.1,1.8,1,14.6318950653076,14.6318950653076
